system:index,date,precip_mm,.geo
330,2005-11-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2005-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2005-11-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2005-11-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2005-12-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2005-12-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2005-12-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,2005-12-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2005-12-05,3.1364812826769976E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2005-12-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2005-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2005-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2005-12-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,2005-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,2005-12-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,2005-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,2005-12-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,2005-12-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,2005-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,2005-12-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,2005-12-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2005-12-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,2005-12-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,2005-12-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,2005-12-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,2005-12-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,2005-12-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,2005-12-24,5.1982382093026515E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
358,2005-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,2005-12-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
360,2005-12-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
361,2005-12-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,2005-12-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
363,2005-12-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
364,2005-12-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
365,2006-01-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
366,2006-01-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,2006-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,2006-01-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,2006-01-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,2006-01-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,2006-01-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,2006-01-08,3.814641546418122E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,2006-01-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,2006-01-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,2006-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,2006-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,2006-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,2006-01-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,2006-01-15,9.173372681273526E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,2006-01-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,2006-01-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,2006-01-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,2006-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,2006-01-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,2006-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,2006-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,2006-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,2006-01-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,2006-01-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,2006-01-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,2006-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,2006-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,2006-01-29,3.4526871995855334E-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,2006-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,2006-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,2006-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,2006-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,2006-02-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,2006-02-04,5.544931573088035E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,2006-02-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,2006-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,2006-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,2006-02-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,2006-02-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,2006-02-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,2006-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,2006-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,2006-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,2006-02-14,1.330193037897114E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,2006-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,2006-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,2006-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,2006-02-18,2.161020742070273E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,2006-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,2006-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,2006-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,2006-02-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,2006-02-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,2006-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,2006-02-25,2.1239091268472567E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,2006-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,2006-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,2006-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,2006-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,2006-03-02,0.04561427061186087,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,2006-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,2006-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,2006-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,2006-03-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,2006-03-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,2006-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,2006-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,2006-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,2006-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,2006-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,2006-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,2006-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,2006-03-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,2006-03-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,2006-03-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,2006-03-18,5.542049668040554E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,2006-03-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,2006-03-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,2006-03-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,2006-03-22,0.012672215688553451,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,2006-03-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,2006-03-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,2006-03-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,2006-03-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,2006-03-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,2006-03-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,2006-03-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,2006-03-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,2006-03-31,0.09583958941277962,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,2006-04-01,0.002846122998881018,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,2006-04-02,0.016954877451087456,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,2006-04-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,2006-04-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,2006-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,2006-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,2006-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,2006-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,2006-04-09,0.06984681434706522,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,2006-04-10,0.06984681434706522,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,2006-04-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,2006-04-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,2006-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,2006-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,2006-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,2006-04-16,0.08640318758424471,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,2006-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,2006-04-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,2006-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,2006-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,2006-04-21,0.00557730076439334,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,2006-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,2006-04-23,0.031685725489074626,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,2006-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,2006-04-25,0.330183758597222,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,2006-04-26,0.0403473444193326,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,2006-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,2006-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,2006-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,2006-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,2006-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,2006-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,2006-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,2006-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,2006-05-05,0.7897830300193103,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,2006-05-06,0.0405628316661679,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,2006-05-07,4.551584158772841,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,2006-05-08,1.2747172034369874,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,2006-05-09,0.08836178149014222,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,2006-05-10,0.3426668581414832,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,2006-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,2006-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,2006-05-13,0.17209402182673453,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,2006-05-14,1.5630388982458698,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,2006-05-15,0.006297059497909143,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,2006-05-16,0.30588633119121067,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,2006-05-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,2006-05-18,4.7120316851453437E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,2006-05-19,0.042243442621765076,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,2006-05-20,3.5140972076178936,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,2006-05-21,2.2405485859097816,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,2006-05-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,2006-05-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,2006-05-24,0.24910888128310213,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,2006-05-25,2.947411992381237,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,2006-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,2006-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,2006-05-28,1.087198882801664,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,2006-05-29,0.8206661061849416,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,2006-05-30,3.5503063258523158,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,2006-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,2006-06-01,0.7914164621056625,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,2006-06-02,1.1992463843497874,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,2006-06-03,0.8949235851795112,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,2006-06-04,0.006160784419475203,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,2006-06-05,0.5566787186848875,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,2006-06-06,0.2455969525883406,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,2006-06-07,0.011414531379374409,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,2006-06-08,6.4822561579831754,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,2006-06-09,6.066922322487388,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,2006-06-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,2006-06-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,2006-06-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,2006-06-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,2006-06-14,0.13674673085887765,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,2006-06-15,6.665267100572346,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,2006-06-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,2006-06-17,0.8480508766160433,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,2006-06-18,6.281859491862888,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,2006-06-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,2006-06-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,2006-06-21,0.3496078494918694,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,2006-06-22,1.6940804514936005,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,2006-06-23,0.06223254950674285,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,2006-06-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,2006-06-25,2.211810676407715,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,2006-06-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,2006-06-27,2.086024772249154,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,2006-06-28,1.5904997404329926,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,2006-06-29,7.494188848617748E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,2006-06-30,0.12199204124348415,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,2006-07-01,0.4535900997766312,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,2006-07-02,3.9207329668738797,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,2006-07-03,1.3586089157130181,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,2006-07-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,2006-07-05,11.287453003591406,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,2006-07-06,2.7810597996296305,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,2006-07-07,14.623274492829342,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,2006-07-08,1.705910522454689,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,2006-07-09,18.178897256099827,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,2006-07-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,2006-07-11,3.9783300990788764,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,2006-07-12,0.9982617688001559,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,2006-07-13,0.005973304849156291,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,2006-07-14,6.599781456756872,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,2006-07-15,11.954846783002196,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,2006-07-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,2006-07-17,18.356176850420812,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,2006-07-18,0.9997232788003011,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,2006-07-19,19.072464728654364,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,2006-07-20,1.711465211830389,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,2006-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,2006-07-22,19.98668468077058,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,2006-07-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,2006-07-24,0.9772230210787676,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,2006-07-25,16.26446936319084,"{""type"":""MultiPoint"",""coordinates"":[]}"
571,2006-07-26,8.293125744966984,"{""type"":""MultiPoint"",""coordinates"":[]}"
572,2006-07-27,0.7519066973126723,"{""type"":""MultiPoint"",""coordinates"":[]}"
573,2006-07-28,1.391113981091169,"{""type"":""MultiPoint"",""coordinates"":[]}"
574,2006-07-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
575,2006-07-30,0.2782054909819366,"{""type"":""MultiPoint"",""coordinates"":[]}"
576,2006-07-31,16.158542527060906,"{""type"":""MultiPoint"",""coordinates"":[]}"
577,2006-08-01,0.05312112499888286,"{""type"":""MultiPoint"",""coordinates"":[]}"
578,2006-08-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
579,2006-08-03,14.231400858209641,"{""type"":""MultiPoint"",""coordinates"":[]}"
580,2006-08-04,0.005554044627174926,"{""type"":""MultiPoint"",""coordinates"":[]}"
581,2006-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
582,2006-08-06,15.319565077086315,"{""type"":""MultiPoint"",""coordinates"":[]}"
583,2006-08-07,7.667170840437221,"{""type"":""MultiPoint"",""coordinates"":[]}"
584,2006-08-08,4.150612162194964,"{""type"":""MultiPoint"",""coordinates"":[]}"
585,2006-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
586,2006-08-10,1.241427546723793,"{""type"":""MultiPoint"",""coordinates"":[]}"
587,2006-08-11,12.85569794589394,"{""type"":""MultiPoint"",""coordinates"":[]}"
588,2006-08-12,0.13169111043322904,"{""type"":""MultiPoint"",""coordinates"":[]}"
589,2006-08-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
590,2006-08-14,12.400685792713189,"{""type"":""MultiPoint"",""coordinates"":[]}"
591,2006-08-15,0.0312004834677246,"{""type"":""MultiPoint"",""coordinates"":[]}"
592,2006-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
593,2006-08-17,0.9190927409630166,"{""type"":""MultiPoint"",""coordinates"":[]}"
594,2006-08-18,18.451293369604848,"{""type"":""MultiPoint"",""coordinates"":[]}"
595,2006-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
596,2006-08-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
597,2006-08-21,0.28783644034979194,"{""type"":""MultiPoint"",""coordinates"":[]}"
598,2006-08-22,34.32855441315886,"{""type"":""MultiPoint"",""coordinates"":[]}"
599,2006-08-23,4.761991744704528,"{""type"":""MultiPoint"",""coordinates"":[]}"
600,2006-08-24,10.557256727854487,"{""type"":""MultiPoint"",""coordinates"":[]}"
601,2006-08-25,0.18300425937937623,"{""type"":""MultiPoint"",""coordinates"":[]}"
602,2006-08-26,5.542945018020646,"{""type"":""MultiPoint"",""coordinates"":[]}"
603,2006-08-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
604,2006-08-28,17.433057427015793,"{""type"":""MultiPoint"",""coordinates"":[]}"
605,2006-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
606,2006-08-30,2.318704290950278,"{""type"":""MultiPoint"",""coordinates"":[]}"
607,2006-08-31,13.063213056403644,"{""type"":""MultiPoint"",""coordinates"":[]}"
608,2006-09-01,3.5333294812074847,"{""type"":""MultiPoint"",""coordinates"":[]}"
609,2006-09-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
610,2006-09-03,2.614428389602247,"{""type"":""MultiPoint"",""coordinates"":[]}"
611,2006-09-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
612,2006-09-05,1.234595249158274,"{""type"":""MultiPoint"",""coordinates"":[]}"
613,2006-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
614,2006-09-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
615,2006-09-08,12.938205026017858,"{""type"":""MultiPoint"",""coordinates"":[]}"
616,2006-09-09,1.9215364377517874,"{""type"":""MultiPoint"",""coordinates"":[]}"
617,2006-09-10,4.087381171407501,"{""type"":""MultiPoint"",""coordinates"":[]}"
618,2006-09-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
619,2006-09-12,10.247245320089238,"{""type"":""MultiPoint"",""coordinates"":[]}"
620,2006-09-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
